"CHIN 10AN",LE,A00,TuTh,11:00a-12:20p,HSS,1128A,Cha, Samuel            ,
"CHIN 10AN",TU,A01,MWF,9:00a-9:50a,YORK,4060A,Cha, Samuel            ,
"CHIN 10AN",TU,A02,MWF,11:00a-11:50a,YORK,4050B,Cha, Samuel            ,
"CHIN 10AN",TU,A03,MWF,12:00p-12:50p,YORK,4050B,Cha, Samuel            ,
"CHIN 10AN",LE,B00,TuTh,2:00p-3:20p,HSS,2154,Cha, Samuel            ,
"CHIN 10AN",TU,B01,MWF,10:00a-10:50a,YORK,4060A,Cha, Samuel            ,
"CHIN 10AN",TU,B02,MWF,3:00p-3:50p,YORK,4060A,Cha, Samuel            ,
"CHIN 10AN",TU,B04,MWF,1:00p-1:50p,HSS,1305,Cha, Samuel            ,
"CHIN 10AN",LE,C00,TuTh,3:30p-4:50p,HSS,2154,Cha, Samuel            ,
"CHIN 10AN",TU,C01,MWF,12:00p-12:50p,HSS,1305,Cha, Samuel            ,
"CHIN 10AN",TU,C02,MWF,2:00p-2:50p,YORK,4060A,Cha, Samuel            ,
"CHIN 20AD",LE,A00,TuTh,5:00p-6:20p,WLH,2115,Wang, Xiao             ,
"CHIN 20AD",TU,A01,MW,11:00a-11:50a,MCGIL,2330,Wang, Xiao             ,
"CHIN 20AD",TU,A02,MW,3:00p-3:50p,MCGIL,2334,Wang, Xiao             ,
"CHIN 20AD",LE,B00,TuTh,3:30p-4:50p,WLH,2115,Wang, Xiao             ,
"CHIN 20AD",TU,B01,MW,10:00a-10:50a,MCGIL,2330,Wang, Xiao             ,
"CHIN 20AD",TU,B02,MW,1:00p-1:50p,HSS,3086,Wang, Xiao             ,
"CHIN 20AM",LE,A00,TuTh,12:30p-1:50p,HSS,1128A,Wang, Xiao             ,
"CHIN 20AM",TU,A01,MW,1:00p-1:50p,MCGIL,2322,Wang, Xiao             ,
"CHIN 20AM",TU,A02,MW,2:00p-2:50p,MCGIL,2322,Wang, Xiao             ,
"CHIN 20AM",TU,A03,MW,3:00p-3:50p,MCGIL,2322,Wang, Xiao             ,
"CHIN 20AN",LE,A00,TuTh,11:00a-12:20p,YORK,3000A,Anderson, Qin-Hong         ,
"CHIN 20AN",TU,A01,MW,9:00a-9:50a,YORK,3050B,Anderson, Qin-Hong         ,
"CHIN 20AN",TU,A02,MW,11:00a-11:50a,YORK,3050B,Anderson, Qin-Hong         ,
"CHIN 20AN",TU,A03,MW,4:00p-4:50p,MCGIL,2342,Anderson, Qin-Hong         ,
"CHIN 20AN",LE,B00,TuTh,2:00p-3:20p,HSS,1315,Anderson, Qin-Hong         ,
"CHIN 20AN",TU,B01,MW,10:00a-10:50a,YORK,3050B,Anderson, Qin-Hong         ,
"CHIN 20AN",TU,B02,MW,12:00p-12:50p,YORK,3050B,Anderson, Qin-Hong         ,
"CHIN 20AN",TU,B03,MW,2:00p-2:50p,CENTR,204,Anderson, Qin-Hong         ,
"CHIN 100AM",LE,A00,TuTh,9:30a-10:50a,YORK,3050A,Anderson, Qin-Hong         ,
"CHIN 100AN",LE,A00,TuTh,11:00a-12:20p,YORK,3050B,Xu, Li               ,
"CHIN 100AN",TU,A01,W,3:00p-3:50p,YORK,3050B,Xu, Li               ,
"CHIN 186A",LE,A00,TuTh,9:30a-10:50a,YORK,3050B,Xu, Li               ,
"COGS 1",LE,A00,TuTh,8:00a-9:20a,PRICE,THTRE,Yu, Angela J.           ,
"COGS 1",DI,A01,M,4:00p-4:50p,PETER,103,Yu, Angela J.           ,
"COGS 1",DI,A02,M,5:00p-5:50p,PETER,102,Yu, Angela J.           ,
"COGS 1",DI,A03,M,6:00p-6:50p,PETER,102,Yu, Angela J.           ,
"COGS 1",DI,A04,W,9:00a-9:50a,CENTR,222,Yu, Angela J.           ,
"COGS 1",DI,A05,W,10:00a-10:50a,CENTR,222,Yu, Angela J.           ,
"COGS 1",DI,A06,F,10:00a-10:50a,CENTR,222,Yu, Angela J.           ,
"COGS 1",DI,A07,F,11:00a-11:50a,CENTR,222,Yu, Angela J.           ,
"COGS 1",DI,A08,F,3:00p-3:50p,CSB,005,Yu, Angela J.           ,
"COGS 3",LE,A00,MWF,12:00p-12:50p,PCYNH,109,Bardolph, Megan Dalene       ,
"COGS 3",LA,A01,F,9:00a-9:50a,CSB,115,Bardolph, Megan Dalene       ,
"COGS 3",LA,A02,F,10:00a-10:50a,CSB,115,Bardolph, Megan Dalene       ,
"COGS 3",LA,A03,F,11:00a-11:50a,CSB,115,Bardolph, Megan Dalene       ,
"COGS 3",LA,A04,F,1:00p-1:50p,CSB,115,Bardolph, Megan Dalene       ,
"COGS 3",LA,A05,F,2:00p-2:50p,CSB,115,Bardolph, Megan Dalene       ,
"COGS 9",LE,A00,MWF,8:00a-8:50a,PETER,110,Ellis, Shannon Elizabeth      ,
"COGS 9",DI,A01,M,4:00p-4:50p,CENTR,222,Ellis, Shannon Elizabeth      ,
"COGS 9",DI,A02,W,12:00p-12:50p,CENTR,222,Ellis, Shannon Elizabeth      ,
"COGS 9",DI,A03,W,1:00p-1:50p,CENTR,222,Ellis, Shannon Elizabeth      ,
"COGS 9",DI,A04,F,2:00p-2:50p,CENTR,222,Ellis, Shannon Elizabeth      ,
"COGS 9",DI,A05,F,4:00p-4:50p,MANDE,B-150,Ellis, Shannon Elizabeth      ,
"COGS 10",LE,A00,TuTh,3:30p-4:50p,PETER,108,Scott, Taylor Jackson       ,
"COGS 10",DI,A01,F,12:00p-12:50p,HSS,1346,Scott, Taylor Jackson       ,
"COGS 10",DI,A02,F,1:00p-1:50p,HSS,1346,Scott, Taylor Jackson       ,
"COGS 10",DI,A03,F,2:00p-2:50p,HSS,1346,Scott, Taylor Jackson       ,
"COGS 10",DI,A04,F,3:00p-3:50p,HSS,1346,Scott, Taylor Jackson       ,
"COGS 10",DI,A05,F,4:00p-4:50p,HSS,1346,Scott, Taylor Jackson       ,
"COGS 13",LE,A00,TuTh,5:00p-6:20p,CENTR,115,Johnson, Christine M.       ,
"COGS 13",DI,A01,M,2:00p-2:50p,MANDE,B-150,Johnson, Christine M.       ,
"COGS 13",DI,A02,W,3:00p-3:50p,WLH,2207,Johnson, Christine M.       ,
"COGS 13",DI,A03,F,3:00p-3:50p,WLH,2207,Johnson, Christine M.       ,
"COGS 13",DI,A04,F,4:00p-4:50p,WLH,2207,Johnson, Christine M.       ,
"COGS 14A",LE,A00,MWF,3:00p-3:50p,CENTR,101,Davis, Joshua Daniel        ,
"COGS 14A",LA,A01,M,2:00p-2:50p,CENTR,222,Davis, Joshua Daniel        ,
"COGS 14A",LA,A02,M,4:00p-4:50p,CSB,005,Davis, Joshua Daniel        ,
"COGS 14A",LA,A03,M,5:00p-5:50p,CSB,005,Davis, Joshua Daniel        ,
"COGS 14A",LA,A04,W,5:00p-5:50p,CSB,005,Davis, Joshua Daniel        ,
"COGS 14A",LA,A05,F,4:00p-4:50p,CENTR,222,Davis, Joshua Daniel        ,
"COGS 14B",LE,A00,MWF,2:00p-2:50p,CENTR,119,Hoffman, Drew Ellen        ,
"COGS 14B",LA,A01,M,10:00a-10:50a,CENTR,222,Hoffman, Drew Ellen        ,
"COGS 14B",LA,A02,M,5:00p-5:50p,PCYNH,121,Hoffman, Drew Ellen        ,
"COGS 14B",LA,A03,F,9:00a-9:50a,CENTR,222,Hoffman, Drew Ellen        ,
"COGS 15",LE,A00,MWF,10:00a-10:50a,CENTR,109,Bergen, Benjamin          ,
"COGS 15",DI,A01,M,5:00p-5:50p,YORK,4080A,Bergen, Benjamin          ,
"COGS 15",DI,A02,M,6:00p-6:50p,YORK,4080A,Bergen, Benjamin          ,
"COGS 15",DI,A03,F,9:00a-9:50a,CSB,004,Bergen, Benjamin          ,
"COGS 17",LE,A00,TuTh,8:00p-9:20p,RBC,AUD,Johnson, Christine M.       ,
"COGS 17",LA,A01,M,11:00a-11:50a,PCYNH,121,Johnson, Christine M.       ,
"COGS 17",LA,A02,W,9:00a-9:50a,PETER,103,Johnson, Christine M.       ,
"COGS 17",LA,A03,W,2:00p-2:50p,MANDE,B-150,Johnson, Christine M.       ,
"COGS 17",LA,A04,W,3:00p-3:50p,CENTR,222,Johnson, Christine M.       ,
"COGS 17",LA,A05,F,4:00p-4:50p,CSB,005,Johnson, Christine M.       ,
"COGS 18",LE,A00,MWF,9:00a-9:50a,CENTR,101,Ellis, Shannon Elizabeth      ,
"COGS 18",LA,A01,W,10:00a-10:50a,CSB,115,Ellis, Shannon Elizabeth      ,
"COGS 18",LA,A02,W,11:00a-11:50a,CSB,115,Ellis, Shannon Elizabeth      ,
"COGS 18",LA,A03,W,12:00p-12:50p,CSB,115,Ellis, Shannon Elizabeth      ,
"COGS 18",LA,A04,W,1:00p-1:50p,CSB,115,Ellis, Shannon Elizabeth      ,
"COGS 18",LA,A05,W,2:00p-2:50p,CSB,115,Ellis, Shannon Elizabeth      ,
"COGS 18",LA,A06,W,3:00p-3:50p,CSB,115,Ellis, Shannon Elizabeth      ,
"COGS 18",LA,A07,W,4:00p-4:50p,CSB,115,Ellis, Shannon Elizabeth      ,
"COGS 18",LA,A08,W,5:00p-5:50p,CSB,115,Ellis, Shannon Elizabeth      ,
"COGS 18",LA,A09,W,6:00p-6:50p,CSB,115,Ellis, Shannon Elizabeth      ,
"COGS 87",SE,A00,M,12:00p-12:50p,CSB,180,Deak, Gedeon O.          ,
"COGS 87",SE,B00,W,11:00a-11:50a,CSB,272,Scott, Taylor Jackson       ,
"COGS 100",LE,A00,MWF,4:00p-4:50p,SOLIS,107,Kirsh, David Joel         ,
"COGS 100",DI,A01,M,11:00a-11:50a,WLH,2205,Kirsh, David Joel         ,
"COGS 100",DI,A02,W,9:00a-9:50a,MANDE,B-150,Kirsh, David Joel         ,
"COGS 100",DI,A03,F,9:00a-9:50a,MANDE,B-150,Kirsh, David Joel         ,
"COGS 100",DI,A04,F,3:00p-3:50p,CENTR,222,Kirsh, David Joel         ,
"COGS 101A",LE,A00,MWF,11:00a-11:50a,PRICE,THTRE,Hoffman, Drew Ellen        ,
"COGS 101A",DI,A01,M,12:00p-12:50p,CENTR,222,Hoffman, Drew Ellen        ,
"COGS 101A",DI,A02,M,1:00p-1:50p,CENTR,222,Hoffman, Drew Ellen        ,
"COGS 101A",DI,A03,Tu,5:00p-5:50p,CENTR,222,Hoffman, Drew Ellen        ,
"COGS 101A",DI,A04,Tu,6:00p-6:50p,CENTR,222,Hoffman, Drew Ellen        ,
"COGS 101A",DI,A05,W,4:00p-4:50p,PETER,103,Hoffman, Drew Ellen        ,
"COGS 101A",DI,A06,F,12:00p-12:50p,CENTR,222,Hoffman, Drew Ellen        ,
"COGS 101A",DI,A07,F,1:00p-1:50p,CENTR,222,Hoffman, Drew Ellen        ,
"COGS 101B",LE,A00,MWF,1:00p-1:50p,CENTR,119,Barrera, Steven James       ,
"COGS 101B",DI,A01,M,9:00a-9:50a,CENTR,222,Barrera, Steven James       ,
"COGS 101B",DI,A02,W,2:00p-2:50p,CENTR,222,Barrera, Steven James       ,
"COGS 101B",DI,A03,F,5:00p-5:50p,CENTR,222,Barrera, Steven James       ,
"COGS 102A",LE,A00,TuTh,5:00p-6:20p,CENTR,119,Scott, Taylor Jackson       ,
"COGS 102A",DI,A01,M,12:00p-12:50p,HSS,1346,Scott, Taylor Jackson       ,
"COGS 102A",DI,A02,M,1:00p-1:50p,HSS,1346,Scott, Taylor Jackson       ,
"COGS 102A",DI,A03,M,2:00p-2:50p,HSS,1346,Scott, Taylor Jackson       ,
"COGS 102A",DI,A04,M,3:00p-3:50p,HSS,1346,Scott, Taylor Jackson       ,
"COGS 107A",LE,A00,TuTh,11:00a-12:20p,PRICE,THTRE,Rangel, Lara M           ,
"COGS 107A",LA,A01,M,9:00a-9:50a,MANDE,B-150,Rangel, Lara M           ,
"COGS 107A",LA,A02,M,3:00p-3:50p,WLH,2111,Rangel, Lara M           ,
"COGS 107A",LA,A03,W,11:00a-11:50a,PCYNH,121,Rangel, Lara M           ,
"COGS 107A",LA,A04,W,3:00p-3:50p,WLH,2111,Rangel, Lara M           ,
"COGS 107A",LA,A05,F,3:00p-3:50p,WLH,2111,Rangel, Lara M           ,
"COGS 107A",LA,A06,F,4:00p-4:50p,WLH,2111,Rangel, Lara M           ,
"COGS 107A",LA,A07,M,2:00p-2:50p,CSB,005,Rangel, Lara M           ,
"COGS 107A",LA,A08,Th,4:00p-4:50p,CSB,004,Rangel, Lara M           ,
"COGS 108",LE,A00,TuTh,9:30a-10:50a,PRICE,THTRE,Voytek, Bradley Thomas       ,
"COGS 108",LA,A01,M,2:00p-2:50p,PCYNH,121,Voytek, Bradley Thomas       ,
"COGS 108",LA,A02,W,9:00a-9:50a,PETER,104,Voytek, Bradley Thomas       ,
"COGS 108",LA,A03,W,4:00p-4:50p,WLH,2111,Voytek, Bradley Thomas       ,
"COGS 108",LA,A04,F,2:00p-2:50p,PCYNH,121,Voytek, Bradley Thomas       ,
"COGS 108",LA,A05,F,3:00p-3:50p,PCYNH,121,Voytek, Bradley Thomas       ,
"COGS 108",LA,A06,F,4:00p-4:50p,PCYNH,121,Voytek, Bradley Thomas       ,
"COGS 108",LA,A07,F,11:00a-11:50a,PCYNH,121,Voytek, Bradley Thomas       ,
"COGS 108",LA,A08,F,12:00p-12:50p,PCYNH,121,Voytek, Bradley Thomas       ,
"COGS 109",LE,A00,MWF,10:00a-10:50a,MANDE,B-210,Mukamel, Eran A          ,
"COGS 109",LA,A01,M,11:00a-11:50a,CSB,115,Mukamel, Eran A          ,
"COGS 109",LA,A02,M,12:00p-12:50p,CSB,115,Mukamel, Eran A          ,
"COGS 109",LA,A03,M,1:00p-1:50p,CSB,115,Mukamel, Eran A          ,
"COGS 109",LA,A04,M,2:00p-2:50p,CSB,115,Mukamel, Eran A          ,
"COGS 110",LE,A00,TuTh,12:30p-1:50p,CSB,001,Deak, Gedeon O.          ,
"COGS 110",DI,A01,W,2:00p-2:50p,CSB,005,Deak, Gedeon O.          ,
"COGS 110",DI,A02,W,3:00p-3:50p,CSB,005,Deak, Gedeon O.          ,
"COGS 118B",LE,A00,TuTh,8:00a-9:20a,MANDE,B-210,De Sa, Virginia          ,
"COGS 118B",DI,A01,F,4:00p-4:50p,CSB,115,De Sa, Virginia          ,
"COGS 118B",DI,A02,F,5:00p-5:50p,CSB,115,De Sa, Virginia          ,
"COGS 118B",DI,A03,F,3:00p-3:50p,CSB,115,De Sa, Virginia          ,
"COGS 118B",DI,A04,F,12:00p-12:50p,CSB,115,De Sa, Virginia          ,
"COGS 118B",DI,A05,F,6:00p-6:50p,CSB,115,De Sa, Virginia          ,
"COGS 119",LE,A00,TuTh,3:30p-4:50p,CSB,115,Saygin, Ayse P           ,
"COGS 119",DI,A01,M,3:00p-3:50p,CSB,115,Saygin, Ayse P           ,
"COGS 123",LE,A00,TuTh,9:30a-10:50a,HSS,1346,Dow, Steven P           ,
"COGS 124",LE,A00,MWF,2:00p-2:50p,HSS,2154,Guo, Philip J           ,
"COGS 126",LE,A00,TuTh,9:30a-10:50a,CSB,003,Hollan, James D.          ,
"COGS 126",DI,A01,W,3:00p-3:50p,HSS,1345,Hollan, James D.          ,
"COGS 127",LE,A00,MWF,8:00a-8:50a,CENTR,109,Guo, Philip J           ,
"COGS 127",ST,A01,M,3:00p-3:50p,WLH,2207,Guo, Philip J           ,
"COGS 127",ST,A02,W,4:00p-4:50p,YORK,4080A,Guo, Philip J           ,
"COGS 127",ST,A03,F,11:00a-11:50a,WLH,2113,Guo, Philip J           ,
"COGS 144",LE,A00,TuTh,3:30p-4:50p,PCYNH,120,Rossano, Federico         ,
"COGS 144",DI,A01,F,2:00p-2:50p,CSB,005,Rossano, Federico         ,
"COGS 153",LE,A00,MWF,1:00p-1:50p,PCYNH,121,Davis, Joshua Daniel        ,
"COGS 160",SE,B00,TuTh,12:30p-1:50p,HSS,1346,Kirsh, David Joel         ,
"COGS 179",LE,A00,MWF,9:00a-9:50a,WLH,2209,Coulson, Seana M          ,
"COGS 187A",LE,A00,TuTh,2:00p-3:20p,HSS,1330,Kirsh, David Joel         ,
"COGS 187A",DI,A01,M,9:00a-9:50a,HSS,1346,Kirsh, David Joel         ,
"COGS 187A",DI,A02,M,10:00a-10:50a,HSS,1346,Kirsh, David Joel         ,
"COGS 187A",DI,A03,M,11:00a-11:50a,HSS,1346,Kirsh, David Joel         ,
"COMM 10",LE,A00,MWF,9:00a-9:50a,SOLIS,107,Anderson, Patrick W.        ,
"COMM 10",DI,A01,M,10:00a-10:50a,SOLIS,109,Anderson, Patrick W.        ,
"COMM 10",DI,A02,M,3:00p-3:50p,CENTR,218,Anderson, Patrick W.        ,
"COMM 10",DI,A03,Tu,5:00p-5:50p,CENTR,218,Anderson, Patrick W.        ,
"COMM 10",DI,A04,Tu,6:00p-6:50p,CENTR,218,Anderson, Patrick W.        ,
"COMM 10",DI,A05,W,3:00p-3:50p,WLH,2206,Anderson, Patrick W.        ,
"COMM 10",DI,A06,W,4:00p-4:50p,WLH,2206,Anderson, Patrick W.        ,
"COMM 10",DI,A07,Th,5:00p-5:50p,CENTR,218,Anderson, Patrick W.        ,
"COMM 10",DI,A08,F,10:00a-10:50a,MCC,201,Anderson, Patrick W.        ,
"COMM 10",DI,A09,F,12:00p-12:50p,MCC,201,Anderson, Patrick W.        ,
"COMM 10",DI,A10,F,1:00p-1:50p,CENTR,207,Anderson, Patrick W.        ,
"COMM 10",LE,B00,MWF,11:00a-11:50a,CENTR,119,Anderson, Patrick W.        ,
"COMM 10",DI,B01,M,9:00a-9:50a,CENTR,218,Anderson, Patrick W.        ,
"COMM 10",DI,B02,M,4:00p-4:50p,CENTR,218,Anderson, Patrick W.        ,
"COMM 10",DI,B03,M,5:00p-5:50p,CENTR,218,Anderson, Patrick W.        ,
"COMM 10",DI,B04,Tu,9:00a-9:50a,CENTR,217A,Anderson, Patrick W.        ,
"COMM 10",DI,B05,Tu,5:00p-5:50p,HSS,1315,Anderson, Patrick W.        ,
"COMM 10",DI,B07,W,3:00p-3:50p,CENTR,218,Anderson, Patrick W.        ,
"COMM 100A",LE,A00,TuTh,12:30p-1:50p,PRICE,THTRE,Irani, Lilly C           ,
"COMM 100A",DI,A01,M,9:00a-9:50a,HSS,2321,Irani, Lilly C           ,
"COMM 100A",DI,A02,M,10:00a-10:50a,HSS,2321,Irani, Lilly C           ,
"COMM 100A",DI,A03,M,1:00p-1:50p,HSS,1315,Irani, Lilly C           ,
"COMM 100A",DI,A04,M,2:00p-2:50p,HSS,1315,Irani, Lilly C           ,
"COMM 100A",DI,A05,M,3:00p-3:50p,HSS,2321,Irani, Lilly C           ,
"COMM 100A",DI,A06,M,4:00p-4:50p,HSS,2321,Irani, Lilly C           ,
"COMM 100A",DI,A07,M,5:00p-5:50p,HSS,2321,Irani, Lilly C           ,
"COMM 100A",DI,A08,Tu,5:00p-5:50p,YORK,3000A,Irani, Lilly C           ,
"COMM 100A",DI,A09,W,9:00a-9:50a,HSS,2321,Irani, Lilly C           ,
"COMM 100A",DI,A10,W,4:00p-4:50p,HSS,2321,Irani, Lilly C           ,
"COMM 100A",DI,A11,W,5:00p-5:50p,HSS,2321,Irani, Lilly C           ,
"COMM 100A",DI,A12,W,6:00p-6:50p,HSS,2321,Irani, Lilly C           ,
"COMM 100A",DI,A15,F,11:00a-11:50a,HSS,2150,Irani, Lilly C           ,
"COMM 100A",DI,A16,F,12:00p-12:50p,HSS,2321,Irani, Lilly C           ,
"COMM 101",LE,A00,TuTh,5:00p-6:20p,CSB,002,Dewey, Matthew D          ,
"COMM 101",DI,A01,M,12:00p-2:50p,MCC,222,Dewey, Matthew D          ,
"COMM 101",DI,A02,M,3:00p-5:50p,MCC,222,Dewey, Matthew D          ,
"COMM 101",DI,A03,Tu,12:30p-3:20p,MCC,222,Dewey, Matthew D          ,
"COMM 101",DI,A04,W,3:00p-5:50p,MCC,222,Dewey, Matthew D          ,
"COMM 101D",LE,A00,W,3:00p-5:50p,MCC,221,Martinico, Daniel J        ,
"COMM 101N",LE,A00,M,3:00p-5:50p,MCC,221,Martinico, Daniel J        ,
"COMM 102C",LE,A00,Th,9:30a-12:20p,MCC,201,Campion, Camille E         ,
"COMM 102C",FW,A01,M,3:00p-6:00p,TBA,TBA,Campion, Camille E         ,
"COMM 102C",FW,A02,Tu,3:00p-6:00p,TBA,TBA,Campion, Camille E         ,
"COMM 102C",FW,A03,W,3:00p-6:00p,TBA,TBA,Campion, Camille E         ,
"COMM 103E",LE,A00,MWF,1:00p-1:50p,WLH,2208,Iatarola, Briana Marie       ,
"COMM 106A",LE,A00,MWF,11:00a-11:50a,WLH,2114,Kidman, Shawna F          ,
"COMM 106G",LE,A00,TuTh,9:30a-10:50a,PCYNH,121,Cordoba Azcarate, Matilde     ,
"COMM 106T",LE,A00,TuTh,2:00p-3:20p,SEQUO,148,Hill, Erin Truesdell        ,
"COMM 107",LE,A00,TuTh,9:30a-10:50a,CENTR,113,Serlin, David           ,
"COMM 109D",LE,A00,TuTh,11:00a-12:20p,WLH,2204,Jack, Caroline Sarah        ,
"COMM 109N",LE,A00,TuTh,2:00p-3:20p,CENTR,214,Hallin, Daniel C          ,
"COMM 113T",LE,A00,TuTh,9:30a-10:50a,HSS,2152,Tanaka, Stefan A.         ,
"COMM 120I",LE,A00,MWF,2:00p-2:50p,WLH,2208,Peacher, Amanda M         ,
"COMM 124A",LE,A00,TuTh,3:30p-4:50p,MANDE,B-150,Sims, Christopher O        ,
"COMM 126",LE,A00,TuTh,2:00p-3:20p,SOLIS,111,Tanaka, Stefan A.         ,
"COMM 131",LE,A00,TuTh,3:30p-4:50p,MCC,201,Fields, Gary            ,
"COMM 145",LE,A00,MWF,11:00a-11:50a,CSB,005,Collins, Caroline Imani      ,
"COMM 151",LE,A00,MWF,10:00a-10:50a,HSS,2150,Burg, Suzanne M.M.         ,
"COMM 153",LE,A00,TuTh,2:00p-3:20p,MANDE,B-153,Serlin, David           ,
"COMM 173",LE,A00,M,2:00p-4:50p,MCC,201,Alac, Morana            ,
"COMM 174",LE,A00,W,3:00p-5:50p,MCC,133,Alac, Morana            ,
"COMM 190",SE,A00,M,12:00p-2:50p,MCC,133,Sims, Christopher O        ,
"COMM 190",SE,B00,Th,12:30p-3:20p,MCC,133,Cordoba Azcarate, Matilde     ,
"COMM 190",SE,D00,W,2:00p-4:50p,MCC,201,Jack, Caroline Sarah        ,
"COMM 190",SE,E00,Th,9:00a-11:50a,MCC,133,Hill, Erin Truesdell        ,
"COMM 190",SE,F00,Tu,12:30p-3:20p,MCC,201,Hickman, Louise          ,
"CSE 5A",LE,A00,TuTh,8:00a-9:20a,SOLIS,104,Miranda, Gregory Joseph      ,
"CSE 5A",DI,A01,M,6:00p-6:50p,SOLIS,104,Miranda, Gregory Joseph      ,
"CSE 8A",LE,A00,MWF,8:00a-8:50a,PCYNH,106,Alvarado, Christine J.       ,
"CSE 8A",DI,A01,W,5:00p-5:50p,SOLIS,104,Alvarado, Christine J.       ,
"CSE 8A",DI,A02,W,6:00p-6:50p,SOLIS,104,Alvarado, Christine J.       ,
"CSE 8A",LA,A50,Tu,8:00a-8:50a,EBU3B,B230,Alvarado, Christine J.       ,
"CSE 8A",LA,A51,Tu,9:00a-9:50a,EBU3B,B230,Alvarado, Christine J.       ,
"CSE 8A",LA,A52,Tu,10:00a-10:50a,EBU3B,B230,Alvarado, Christine J.       ,
"CSE 8A",LA,A53,Tu,11:00a-11:50a,EBU3B,B230,Alvarado, Christine J.       ,
"CSE 8A",LE,B00,MWF,9:00a-9:50a,PCYNH,106,Alvarado, Christine J.       ,
"CSE 8A",DI,B01,W,8:00a-8:50a,PCYNH,122,Alvarado, Christine J.       ,
"CSE 8A",DI,B02,W,4:00p-4:50p,CSB,002,Alvarado, Christine J.       ,
"CSE 8A",LA,B50,Tu,4:00p-4:50p,EBU3B,B230,Alvarado, Christine J.       ,
"CSE 8A",LA,B51,Tu,5:00p-5:50p,EBU3B,B230,Alvarado, Christine J.       ,
"CSE 8A",LA,B52,Tu,6:00p-6:50p,EBU3B,B230,Alvarado, Christine J.       ,
"CSE 8A",LA,B53,Tu,7:00p-7:50p,EBU3B,B230,Alvarado, Christine J.       ,
"CSE 8A",LE,C00,MWF,1:00p-1:50p,PCYNH,106,Lerner, Sorin           ,
"CSE 8A",DI,C01,W,6:00p-6:50p,CSB,002,Lerner, Sorin           ,
"CSE 8A",DI,C02,Th,8:00p-8:50p,PCYNH,122,Lerner, Sorin           ,
"CSE 8A",LA,C50,Tu,12:00p-12:50p,EBU3B,B230,Lerner, Sorin           ,
"CSE 8A",LA,C51,Tu,1:00p-1:50p,EBU3B,B230,Lerner, Sorin           ,
"CSE 8A",LA,C52,Tu,2:00p-2:50p,EBU3B,B230,Lerner, Sorin           ,
"CSE 8A",LA,C53,Tu,3:00p-3:50p,EBU3B,B230,Lerner, Sorin           ,
"CSE 8A",LE,D00,MWF,2:00p-2:50p,PCYNH,106,Lerner, Sorin           ,
"CSE 8A",DI,D01,W,7:00p-7:50p,PCYNH,122,Lerner, Sorin           ,
"CSE 8A",DI,D02,W,8:00p-8:50p,PCYNH,122,Lerner, Sorin           ,
"CSE 8A",LA,D50,Tu,10:00a-10:50a,EBU3B,B240,Lerner, Sorin           ,
"CSE 8A",LA,D51,Tu,11:00a-11:50a,EBU3B,B240,Lerner, Sorin           ,
"CSE 8A",LA,D52,Tu,12:00p-12:50p,EBU3B,B240,Lerner, Sorin           ,
"CSE 8A",LA,D53,Tu,1:00p-1:50p,EBU3B,B240,Lerner, Sorin           ,
"CSE 8B",LE,A00,MW,5:00p-6:20p,WLH,2005,Cao, Yingjun            ,
"CSE 8B",DI,A01,W,2:00p-2:50p,CENTR,109,Cao, Yingjun            ,
"CSE 11",LE,A00,MWF,8:00a-8:50a,CENTR,119,Soosai Raj, Adalbert Geral     ,
"CSE 11",DI,A01,Th,5:00p-5:50p,PCYNH,109,Soosai Raj, Adalbert Geral     ,
"CSE 11",LE,B00,MWF,4:00p-4:50p,PCYNH,109,Moshiri, Alexander Niema      ,
"CSE 11",DI,B01,Th,6:00p-6:50p,PCYNH,109,,
"CSE 11",LE,C00,MWF,12:00p-12:50p,CENTR,113,Moshiri, Alexander Niema      ,
"CSE 11",DI,C01,Th,8:00p-8:50p,CENTR,113,,
"CSE 12",LE,A00,TuTh,3:30p-4:50p,PCYNH,106,Gillespie, Gary N         ,
"CSE 12",DI,A01,Tu,7:30p-8:20p,PCYNH,106,Gillespie, Gary N         ,
"CSE 12",DI,A02,Th,7:30p-8:20p,PCYNH,106,Gillespie, Gary N         ,
"CSE 12",LE,B00,TuTh,5:00p-6:20p,PCYNH,106,Gillespie, Gary N         ,
"CSE 12",DI,B01,Tu,6:30p-7:20p,PCYNH,106,Gillespie, Gary N         ,
"CSE 12",DI,B02,Th,6:30p-7:20p,PCYNH,106,Gillespie, Gary N         ,
"CSE 15L",LE,A00,MW,2:00p-2:50p,CENTR,113,Gillespie, Gary N         ,
"CSE 15L",LA,A50,W,3:00p-4:50p,EBU3B,B250,Gillespie, Gary N         ,
"CSE 15L",LA,A51,W,6:00p-7:50p,EBU3B,B250,Gillespie, Gary N         ,
"CSE 15L",LA,A52,W,6:00p-7:50p,EBU3B,B260,Gillespie, Gary N         ,
"CSE 15L",LE,B00,MW,3:00p-3:50p,CENTR,113,Ostertag, Michael Henry      ,
"CSE 15L",LA,B50,Th,9:00a-10:50a,EBU3B,B250,Ostertag, Michael Henry      ,
"CSE 15L",LA,B51,Th,11:00a-12:50p,EBU3B,B250,Ostertag, Michael Henry      ,
"CSE 15L",LA,B52,Th,1:00p-2:50p,EBU3B,B250,Ostertag, Michael Henry      ,
